prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
0,0,4,4096,91.19999999999999
0,0,4,4096,91.35999999999999
0,0,4,4096,90.81700000000001
0,0,4,4096,91.521
0,0,4,4096,91.2
0,0,4,4096,90.84900000000002
0,0,4,4096,91.268
0,0,4,4096,91.008
0,0,4,4096,91.20100000000001
0,0,4,4096,91.265
0,0,4,4096,91.265
0,0,4,4096,91.16799999999999
0,0,4,4096,91.329
0,0,4,4096,90.881
0,0,4,4096,91.199
0,0,4,4096,91.265
0,0,4,4096,90.65599999999999
0,0,4,4096,91.10200000000002
0,0,4,4096,91.71199999999999
0,0,4,4096,91.009
0,0,4,4096,90.68900000000001
0,0,4,4096,91.36000000000001
0,0,16,256,34.751
0,0,16,256,36.671
0,0,16,256,36.64
0,0,16,256,35.873
0,0,16,256,36.995
0,0,16,256,36.449
0,0,16,256,36.641
0,0,16,256,36.385000000000005
0,0,16,256,36.192
0,0,16,256,36.095000000000006
0,0,16,256,35.808
0,0,16,256,36.353
0,0,16,256,35.778
0,0,16,256,35.839
0,0,16,256,36.512
0,0,16,256,35.199000000000005
0,0,16,256,35.778
0,0,16,256,35.777
0,0,16,256,36.8
0,0,16,256,35.998999999999995
0,0,16,256,35.616
0,0,16,256,36.448
0,0,16,256,36.51200000000001
0,0,16,256,36.385000000000005
0,0,16,256,35.297
0,0,16,256,36.737
0,0,16,256,36.25699999999999
0,0,16,256,35.681
0,0,16,256,35.806
0,0,16,256,36.511
0,0,16,256,36.062
0,0,16,256,36.513000000000005
0,0,16,256,35.422999999999995
0,0,16,256,36.035
0,0,16,256,36.128
0,0,16,256,36.225
0,0,16,256,34.974999999999994
0,0,16,256,35.52
0,0,16,256,35.93599999999999
0,0,16,256,36.894
0,0,16,256,36.288000000000004
0,0,16,256,35.682
0,0,16,256,35.904
0,0,16,256,36.0
0,0,16,256,35.61600000000001
0,0,16,256,35.68
0,0,16,256,36.44799999999999
0,0,16,256,36.479
0,0,16,256,35.873999999999995
0,0,16,256,35.391
0,0,16,256,37.088
0,0,16,256,36.001000000000005
0,0,16,256,36.832
0,0,16,256,35.841
0,0,16,256,36.512
0,0,16,256,36.384
0,0,16,256,36.737
0,0,16,256,35.552
0,0,16,256,37.342999999999996
0,0,16,256,35.521
0,0,16,256,36.638
0,0,16,256,36.065000000000005
0,0,16,256,36.257
0,0,16,256,34.913000000000004
0,0,16,256,35.550999999999995
0,0,16,256,36.481
0,0,16,256,36.029999999999994
0,0,16,256,36.065
0,0,16,256,35.906
0,0,16,256,36.577000000000005
0,0,16,256,35.969
0,0,16,256,36.673
0,0,16,256,34.783
0,0,16,256,36.608
0,0,16,256,36.128
0,0,16,256,36.896
0,0,16,256,35.808
0,0,16,256,35.71099999999999
0,0,16,256,36.768
0,0,16,256,37.089000000000006
0,0,16,256,35.647999999999996
0,0,16,256,35.968
0,0,16,256,35.904
0,0,16,256,36.097
0,0,16,256,35.520999999999994
0,0,16,256,36.769
0,0,16,256,35.48799999999999
0,0,16,256,35.711
0,0,16,256,36.384
0,0,16,256,35.455999999999996
0,0,16,256,36.736
0,0,16,256,36.352000000000004
0,0,16,256,36.065
0,0,16,256,35.776
0,0,16,256,35.969
0,0,16,256,36.0
0,0,16,256,35.68
0,0,16,256,36.19
0,0,16,256,35.872
0,0,16,256,35.777
0,0,16,256,36.321
0,0,16,256,35.617000000000004
0,0,16,256,36.863
0,0,16,256,36.707
0,0,16,256,36.769999999999996
0,0,16,256,36.032
0,0,16,256,37.024
0,0,16,256,36.383
0,0,16,1024,100.67300000000002
0,0,16,1024,90.49800000000002
0,0,16,1024,89.69600000000001
0,0,16,1024,90.497
0,0,16,1024,89.6
0,0,16,1024,89.823
0,0,16,1024,90.047
0,0,16,1024,89.504
0,0,16,1024,89.63399999999999
0,0,16,1024,89.92
0,0,16,1024,89.504
0,0,16,1024,89.536
0,0,16,1024,90.68800000000002
0,0,16,1024,89.88899999999998
0,0,16,1024,89.985
0,0,16,1024,89.63199999999999
0,0,16,1024,89.855
0,0,16,1024,89.535
0,0,16,1024,90.175
0,0,16,1024,89.698
0,0,16,1024,89.91900000000001
0,0,16,1024,90.17699999999999
0,0,16,1024,89.6
0,0,16,1024,88.92900000000002
0,0,16,1024,90.465
0,0,16,1024,90.721
0,0,16,1024,89.18500000000002
0,0,16,1024,90.43300000000002
0,0,16,1024,89.79399999999998
0,0,16,1024,90.08
0,0,16,1024,90.081
0,0,16,1024,90.24
0,0,16,1024,90.11299999999999
0,0,16,1024,90.27199999999999
0,0,16,1024,90.208
0,0,16,1024,89.921
0,0,16,1024,101.443
0,0,16,1024,89.89000000000001
0,0,16,1024,90.561
0,0,16,1024,89.53699999999999
0,0,16,1024,90.529
0,0,16,1024,90.07900000000001
0,0,16,1024,89.69500000000001
0,0,16,1024,89.24900000000001
0,0,16,1024,89.60100000000001
0,0,16,1024,89.668
0,0,16,1024,89.313
0,0,16,1024,90.464
0,0,16,1024,89.6
0,0,16,1024,89.37600000000002
0,0,16,1024,89.98400000000001
0,0,16,1024,89.85799999999999
0,0,16,1024,89.055
0,0,16,1024,89.601
0,0,16,1024,89.922
0,0,16,1024,90.465
0,0,16,1024,89.02400000000002
0,0,16,1024,89.952
0,0,16,1024,89.441
0,0,16,1024,89.025
0,0,16,1024,89.921
0,0,16,1024,90.464
0,0,16,1024,90.273
0,0,16,1024,89.633
0,0,16,1024,90.17699999999999
0,0,16,1024,88.992
0,0,16,1024,89.794
0,0,16,1024,90.37
0,0,16,1024,89.153
0,0,16,1024,89.95300000000002
0,0,16,1024,89.47099999999999
0,0,16,1024,89.569
0,0,16,1024,101.055
0,0,16,1024,90.303
0,0,16,1024,90.722
0,0,16,1024,89.63400000000001
0,0,16,1024,89.569
0,0,16,1024,89.69600000000001
0,0,16,1024,91.168
0,0,16,1024,90.369
0,0,16,1024,89.986
0,0,16,1024,90.33600000000001
0,0,16,1024,89.47300000000001
0,0,16,1024,89.34600000000002
0,0,16,1024,90.78500000000001
0,0,16,1024,89.76
0,0,16,1024,89.89
0,0,16,1024,89.986
0,0,16,1024,89.312
0,0,16,1024,90.049
0,0,16,1024,89.825
0,0,16,1024,90.144
0,0,16,1024,89.89
0,0,16,1024,89.311
0,0,16,1024,90.30600000000001
0,0,16,1024,88.54500000000002
0,0,16,1024,90.56099999999999
0,0,16,1024,90.14299999999999
0,0,16,1024,90.337
0,0,16,1024,89.632
0,0,16,1024,90.17599999999999
0,0,16,1024,89.281
0,0,16,1024,89.793
0,0,16,1024,90.274
0,0,16,1024,90.433
0,0,16,1024,90.272
0,0,16,1024,89.95100000000001
0,0,16,1024,89.761
128,0,0,0,10.72
128,0,0,0,11.232
128,0,0,0,11.233
128,0,0,0,11.296
128,0,0,0,11.234
128,0,0,0,11.232
128,0,0,0,11.264
128,0,0,0,11.232
128,0,0,0,11.583
128,0,0,0,11.233
128,0,0,0,11.2
128,0,0,0,11.296
128,0,0,0,11.296999999999999
128,0,0,0,11.296
128,0,0,0,11.169
128,0,0,0,11.329
128,0,0,0,11.296
128,0,0,0,11.328999999999999
128,0,0,0,11.265
128,0,0,0,11.328
128,0,0,0,11.168
128,0,0,0,11.2
128,0,0,0,11.392
128,0,0,0,11.36
128,0,0,0,11.296
128,0,0,0,11.264999999999999
128,0,0,0,11.552
128,0,0,0,11.329
128,0,0,0,11.328
128,0,0,0,11.328999999999999
128,0,0,0,11.296
128,0,0,0,11.264999999999999
128,0,0,0,11.393
128,0,0,0,11.168
128,0,0,0,11.264
128,0,0,0,11.36
128,0,0,0,10.816
128,0,0,0,11.264
128,0,0,0,11.329
128,0,0,0,11.232999999999999
128,0,0,0,11.328
128,0,0,0,11.264
128,0,0,0,11.52
128,0,0,0,11.297
128,0,0,0,11.328
128,0,0,0,11.296999999999999
128,0,0,0,11.36
128,0,0,0,11.231
128,0,0,0,11.296
128,0,0,0,11.233
128,0,0,0,11.359
128,0,0,0,11.296
128,0,0,0,11.233
128,0,0,0,11.36
128,0,0,0,11.424
128,0,0,0,11.264
128,0,0,0,11.296999999999999
128,0,0,0,11.264999999999999
128,0,0,0,11.264
128,0,0,0,11.36
128,0,0,0,11.264
128,0,0,0,11.263
128,0,0,0,11.296
128,0,0,0,11.425
128,0,0,0,11.264
128,0,0,0,11.296
128,0,0,0,11.296
128,0,0,0,11.328
128,0,0,0,11.264
128,0,0,0,11.296
128,0,0,0,11.328
128,0,0,0,11.232999999999999
128,0,0,0,10.689
128,0,0,0,11.296
128,0,0,0,11.456
128,0,0,0,11.296
128,0,0,0,11.296
128,0,0,0,11.553
128,0,0,0,11.296
128,0,0,0,11.233
128,0,0,0,11.36
128,0,0,0,11.232999999999999
128,0,0,0,11.328
128,0,0,0,11.199
128,0,0,0,11.2
128,0,0,0,11.264
128,0,0,0,11.264
128,0,0,0,11.296
128,0,0,0,11.296
128,0,0,0,11.2
128,0,0,0,11.424
128,0,0,0,11.232
128,0,0,0,11.296
128,0,0,0,11.327
128,0,0,0,11.264
128,0,0,0,11.36
128,0,0,0,11.36
128,0,0,0,11.296
128,0,0,0,11.264
128,0,0,0,11.296
128,0,0,0,11.264
128,0,0,0,11.328
128,0,0,0,11.392
128,0,0,0,11.264
128,0,0,0,11.424
128,0,0,0,11.264
128,0,0,0,11.424
128,0,0,0,11.392
512,0,0,0,42.336
512,0,0,0,43.104
512,0,0,0,43.007999999999996
512,0,0,0,42.912000000000006
512,0,0,0,42.976
512,0,0,0,43.232000000000006
512,0,0,0,43.041000000000004
512,0,0,0,43.008
512,0,0,0,42.945
512,0,0,0,43.04
512,0,0,0,42.945
512,0,0,0,42.848000000000006
512,0,0,0,42.879999999999995
512,0,0,0,43.04
512,0,0,0,42.72
512,0,0,0,42.977000000000004
512,0,0,0,42.976
512,0,0,0,43.041
512,0,0,0,42.944
512,0,0,0,42.817
512,0,0,0,43.01
512,0,0,0,42.752
512,0,0,0,42.976
512,0,0,0,42.976
512,0,0,0,43.009
512,0,0,0,43.104
512,0,0,0,42.784
512,0,0,0,43.104
512,0,0,0,42.816
512,0,0,0,42.879999999999995
512,0,0,0,42.754
512,0,0,0,43.168000000000006
512,0,0,0,42.624
512,0,0,0,43.042
512,0,0,0,42.912000000000006
512,0,0,0,42.88
512,0,0,0,42.466
512,0,0,0,43.136
512,0,0,0,43.007
512,0,0,0,42.944
512,0,0,0,43.071999999999996
512,0,0,0,42.753
512,0,0,0,42.848
512,0,0,0,42.977999999999994
512,0,0,0,42.976000000000006
512,0,0,0,42.976
512,0,0,0,42.976000000000006
512,0,0,0,42.976
512,0,0,0,43.008
512,0,0,0,42.944
512,0,0,0,42.849
512,0,0,0,43.01
512,0,0,0,42.976
512,0,0,0,42.944
512,0,0,0,43.168000000000006
512,0,0,0,43.009
512,0,0,0,43.104
512,0,0,0,43.039
512,0,0,0,42.944
512,0,0,0,42.848
512,0,0,0,42.624
512,0,0,0,42.976
512,0,0,0,42.848000000000006
512,0,0,0,42.785
512,0,0,0,42.784
512,0,0,0,42.977000000000004
512,0,0,0,42.944
512,0,0,0,42.816
512,0,0,0,43.104
512,0,0,0,43.105999999999995
512,0,0,0,42.72
512,0,0,0,42.817
512,0,0,0,42.401
512,0,0,0,43.105
512,0,0,0,42.977000000000004
512,0,0,0,43.04
512,0,0,0,42.976
512,0,0,0,42.784
512,0,0,0,43.009
512,0,0,0,42.943000000000005
512,0,0,0,42.688
512,0,0,0,42.751000000000005
512,0,0,0,42.784000000000006
512,0,0,0,42.69
512,0,0,0,42.978
512,0,0,0,42.816
512,0,0,0,42.912000000000006
512,0,0,0,42.817
512,0,0,0,42.721
512,0,0,0,42.976
512,0,0,0,42.88
512,0,0,0,42.719
512,0,0,0,42.848
512,0,0,0,42.817
512,0,0,0,42.72
512,0,0,0,42.785000000000004
512,0,0,0,42.657
512,0,0,0,42.752
512,0,0,0,43.040000000000006
512,0,0,0,42.944
512,0,0,0,42.688
512,0,0,0,42.784
512,0,0,0,42.721
512,0,0,0,42.689
512,0,0,0,42.912
512,0,0,0,42.848000000000006
512,0,0,0,42.816
512,0,0,0,42.688
2048,0,0,0,348.418
2048,0,0,0,349.027
2048,0,0,0,347.043
2048,0,0,0,348.61
2048,0,0,0,349.123
2048,0,0,0,349.539
2048,0,0,0,347.971
2048,0,0,0,348.068
2048,0,0,0,347.459
2048,0,0,0,347.01099999999997
2048,0,0,0,349.50600000000003
2048,0,0,0,348.931
2048,0,0,0,348.354
2048,0,0,0,349.283
2048,0,0,0,348.93100000000004
2048,0,0,0,348.77
2048,0,0,0,347.875
2048,0,0,0,348.259
2048,0,0,0,347.267
2048,0,0,0,347.651
2048,0,0,0,349.059
2048,0,0,0,347.811
2048,0,0,0,348.003
2048,0,0,0,347.90700000000004
2048,0,0,0,348.64300000000003
2048,0,0,0,348.42
2048,0,0,0,349.02700000000004
2048,0,0,0,348.515
2048,0,0,0,348.355
2048,0,0,0,348.93100000000004
2048,0,0,0,348.64300000000003
2048,0,0,0,347.93899999999996
2048,0,0,0,346.979
2048,0,0,0,348.41900000000004
2048,0,0,0,349.25100000000003
2048,0,0,0,349.379
2048,0,0,0,348.451
2048,0,0,0,348.48299999999995
2048,0,0,0,348.546
2048,0,0,0,349.37899999999996
2048,0,0,0,348.13100000000003
2048,0,0,0,348.54699999999997
2048,0,0,0,347.42699999999996
2048,0,0,0,320.93
2048,0,0,0,319.523
2048,0,0,0,319.778
2048,0,0,0,319.394
2048,0,0,0,319.683
2048,0,0,0,318.56300000000005
2048,0,0,0,319.267
2048,0,0,0,318.49899999999997
2048,0,0,0,318.019
2048,0,0,0,317.826
2048,0,0,0,318.21000000000004
2048,0,0,0,318.786
2048,0,0,0,318.78700000000003
2048,0,0,0,317.89099999999996
2048,0,0,0,317.571
2048,0,0,0,317.76300000000003
2048,0,0,0,318.019
2048,0,0,0,319.106
2048,0,0,0,318.947
2048,0,0,0,319.203
2048,0,0,0,318.242
2048,0,0,0,320.58
2048,0,0,0,318.849
2048,0,0,0,320.194
2048,0,0,0,320.60999999999996
2048,0,0,0,321.05899999999997
2048,0,0,0,320.994
2048,0,0,0,321.282
2048,0,0,0,320.099
2048,0,0,0,320.611
2048,0,0,0,321.50699999999995
2048,0,0,0,321.635
2048,0,0,0,321.091
2048,0,0,0,320.99499999999995
2048,0,0,0,321.53700000000003
2048,0,0,0,320.706
2048,0,0,0,320.195
2048,0,0,0,321.219
2048,0,0,0,320.834
2048,0,0,0,320.034
2048,0,0,0,320.226
2048,0,0,0,319.04299999999995
2048,0,0,0,318.531
2048,0,0,0,319.04200000000003
2048,0,0,0,319.58700000000005
2048,0,0,0,319.202
2048,0,0,0,319.138
2048,0,0,0,318.466
2048,0,0,0,319.49
2048,0,0,0,319.01099999999997
2048,0,0,0,319.555
2048,0,0,0,319.619
2048,0,0,0,318.69100000000003
2048,0,0,0,319.17
2048,0,0,0,318.947
2048,0,0,0,320.226
2048,0,0,0,318.787
2048,0,0,0,318.40299999999996
2048,0,0,0,318.787
2048,0,0,0,318.531
2048,0,0,0,318.21
2048,0,0,0,318.818
2048,0,0,0,318.85
2048,0,0,0,319.714
2048,0,0,0,318.755
128,0,4,2048,100.225
128,0,4,2048,100.67200000000001
128,0,4,2048,101.857
128,0,4,2048,101.24799999999999
128,0,4,2048,101.279
128,0,4,2048,101.505
128,0,4,2048,100.93
128,0,4,2048,101.057
128,0,4,2048,100.704
128,0,4,2048,100.609
128,0,4,2048,101.505
128,0,4,2048,101.02499999999999
128,0,4,2048,101.024
128,0,4,2048,101.122
128,0,4,2048,101.729
128,0,4,2048,101.121
128,0,4,2048,100.8
128,0,4,2048,101.28099999999999
128,0,4,2048,101.409
128,0,4,2048,101.025
128,0,4,2048,100.896
128,0,4,2048,100.833
128,0,4,2048,101.408
128,0,4,2048,100.73700000000001
128,0,4,2048,101.632
128,0,4,2048,100.928
128,0,4,2048,101.345
128,0,4,2048,101.089
128,0,4,2048,101.6
128,0,4,2048,100.737
128,0,4,2048,101.313
128,0,4,2048,101.12100000000001
128,0,4,2048,100.928
128,0,4,2048,100.86399999999999
128,0,4,2048,101.185
128,0,4,2048,101.057
128,0,4,2048,100.865
128,0,4,2048,100.96
128,0,4,2048,100.993
128,0,4,2048,100.73700000000001
128,0,4,2048,101.728
128,0,4,2048,101.53699999999999
128,0,4,2048,101.28099999999999
128,0,4,2048,101.761
128,0,4,2048,101.31200000000001
128,0,4,2048,101.31400000000001
128,0,4,2048,100.86399999999999
128,0,4,2048,101.34400000000001
128,0,4,2048,101.537
128,0,4,2048,101.185
128,0,4,2048,101.761
128,0,4,2048,100.961
128,0,4,2048,102.01700000000001
128,0,4,2048,101.76
128,0,4,2048,101.28
128,0,4,2048,101.634
128,0,4,2048,100.8
128,0,4,2048,101.504
128,0,4,2048,100.962
128,0,4,2048,100.96000000000001
128,0,4,2048,101.44
128,0,4,2048,101.569
128,0,4,2048,101.057
128,0,4,2048,100.768
128,0,4,2048,101.025
128,0,4,2048,101.12
128,0,4,2048,100.289
128,0,4,2048,101.088
128,0,4,2048,101.473
128,0,4,2048,100.545
128,0,4,2048,101.313
128,0,4,2048,101.186
128,0,4,2048,100.416
128,0,4,2048,100.833
128,0,4,2048,101.473
128,0,4,2048,100.961
128,0,4,2048,100.769
128,0,4,2048,101.664
128,0,4,2048,101.729
128,0,4,2048,101.44
128,0,4,2048,100.993
128,0,4,2048,100.513
128,0,4,2048,100.834
128,0,4,2048,100.706
128,0,4,2048,101.633
128,0,4,2048,100.449
128,0,4,2048,101.37599999999999
128,0,4,2048,100.768
128,0,4,2048,100.802
128,0,4,2048,101.346
128,0,4,2048,101.11999999999999
128,0,4,2048,100.929
128,0,4,2048,100.289
128,0,4,2048,101.153
128,0,4,2048,101.472
128,0,4,2048,101.02499999999999
128,0,4,2048,101.569
128,0,4,2048,101.409
128,0,4,2048,100.929
128,0,4,2048,100.896
128,0,4,2048,100.513
128,0,4,2048,100.54400000000001
128,0,4,2048,101.375
128,0,4,2048,101.376
128,0,4,2048,101.568
128,0,4,2048,100.73700000000001
128,0,4,2048,101.15299999999999
128,0,4,2048,100.577
512,0,4,2048,147.77700000000002
512,0,4,2048,147.93699999999998
512,0,4,2048,148.44799999999998
512,0,4,2048,147.713
512,0,4,2048,147.937
512,0,4,2048,149.12
512,0,4,2048,149.28099999999998
512,0,4,2048,149.313
512,0,4,2048,149.37699999999998
512,0,4,2048,148.769
512,0,4,2048,148.546
512,0,4,2048,149.698
512,0,4,2048,148.70600000000002
512,0,4,2048,148.60999999999999
512,0,4,2048,148.065
512,0,4,2048,149.089
512,0,4,2048,148.61
512,0,4,2048,148.737
512,0,4,2048,149.185
512,0,4,2048,149.217
512,0,4,2048,148.60899999999998
512,0,4,2048,148.992
512,0,4,2048,148.963
512,0,4,2048,148.577
512,0,4,2048,149.345
512,0,4,2048,148.737
512,0,4,2048,148.86499999999998
512,0,4,2048,149.121
512,0,4,2048,149.121
512,0,4,2048,148.353
512,0,4,2048,148.193
512,0,4,2048,149.313
512,0,4,2048,148.769
512,0,4,2048,148.193
512,0,4,2048,149.05700000000002
512,0,4,2048,148.833
512,0,4,2048,149.25
512,0,4,2048,148.417
512,0,4,2048,148.513
512,0,4,2048,148.129
512,0,4,2048,147.458
512,0,4,2048,148.449
512,0,4,2048,148.129
512,0,4,2048,148.129
512,0,4,2048,148.256
512,0,4,2048,148.321
512,0,4,2048,148.834
512,0,4,2048,148.12900000000002
512,0,4,2048,149.25
512,0,4,2048,148.226
512,0,4,2048,147.87400000000002
512,0,4,2048,147.969
512,0,4,2048,148.386
512,0,4,2048,148.033
512,0,4,2048,148.801
512,0,4,2048,148.09699999999998
512,0,4,2048,148.833
512,0,4,2048,147.969
512,0,4,2048,148.289
512,0,4,2048,148.098
512,0,4,2048,148.449
512,0,4,2048,147.777
512,0,4,2048,148.001
512,0,4,2048,148.289
512,0,4,2048,147.873
512,0,4,2048,148.193
512,0,4,2048,148.481
512,0,4,2048,147.937
512,0,4,2048,148.098
512,0,4,2048,148.19299999999998
512,0,4,2048,148.161
512,0,4,2048,147.969
512,0,4,2048,148.193
512,0,4,2048,148.546
512,0,4,2048,148.385
512,0,4,2048,149.217
512,0,4,2048,148.065
512,0,4,2048,148.321
512,0,4,2048,148.00099999999998
512,0,4,2048,148.195
512,0,4,2048,148.54500000000002
512,0,4,2048,147.778
512,0,4,2048,148.51299999999998
512,0,4,2048,147.905
512,0,4,2048,147.681
512,0,4,2048,148.64
512,0,4,2048,147.84199999999998
512,0,4,2048,148.097
512,0,4,2048,148.48100000000002
512,0,4,2048,148.09799999999998
512,0,4,2048,148.386
512,0,4,2048,148.22500000000002
512,0,4,2048,148.129
512,0,4,2048,148.257
512,0,4,2048,148.002
512,0,4,2048,147.873
512,0,4,2048,148.00099999999998
512,0,4,2048,148.289
512,0,4,2048,148.609
512,0,4,2048,147.809
512,0,4,2048,147.87400000000002
512,0,4,2048,148.001
512,0,4,2048,148.417
512,0,4,2048,148.386
512,0,4,2048,147.93699999999998
512,0,4,2048,148.192
512,0,4,2048,148.417
512,0,4,2048,148.001
