status,op_kind,op_subtype,execution_mode,dtype,m,n,k,tp,kernel_source,case_id,measured_us_p50,measured_us_p10,measured_us_p90,roofline_us,roofline_gap,roofline_bottleneck,t_compute_us,t_memory_us,arithmetic_intensity,source_profiles
ok,gemm,qkv_proj,eager,bf16,1,6144,2560,1,vllm_row_parallel_linear,gemm__qkv_proj_tp1_m1_eager__cf5873ead172,46.671999618411064,46.06720060110092,62.97600083053112,31.224888888888884,1.4947050663491361,memory,0.19041937046004842,31.22488888888889,0.9994469206493802,qwen3_4b
ok,gemm,o_proj,eager,bf16,1,2560,4096,1,vllm_row_parallel_linear,gemm__o_proj_tp1_m1_eager__a49c912175c8,45.60000076889992,45.05600035190582,48.00960160791874,20.81828571428571,2.1903821186203025,memory,0.1269462469733656,20.818285714285715,0.9993656370467965,qwen3_4b
ok,gemm,gate_up_proj,eager,bf16,1,19456,2560,1,vllm_row_parallel_linear,gemm__gate_up_proj_tp1_m1_eager__e3855155f7bf,133.63199681043625,132.90559947490692,137.42080181837082,98.86780952380953,1.351622914010801,memory,0.6029946731234866,98.86780952380951,0.9995581722717137,qwen3_4b
ok,gemm,down_proj,eager,bf16,1,2560,9728,1,vllm_row_parallel_linear,gemm__down_proj_tp1_m1_eager__af9970db2d85,60.48000045120716,58.36800113320351,66.355200111866,49.43644444444444,1.2233889619463474,memory,0.3014973365617433,49.43644444444444,0.9995068222916325,qwen3_4b
ok,gemm,qkv_proj,eager,bf16,4,6144,2560,1,vllm_row_parallel_linear,gemm__qkv_proj_tp1_m4_eager__afddf00492b6,70.68800181150436,68.50560083985329,77.17759683728218,31.276698412698412,2.260085156008822,memory,0.7616774818401937,31.276698412698412,3.9911653891126413,qwen3_4b
ok,gemm,o_proj,eager,bf16,4,2560,4096,1,vllm_row_parallel_linear,gemm__o_proj_tp1_m4_eager__99e4d26aec26,61.43999844789505,59.28960144519806,63.999999314546585,20.85790476190476,2.945645746743946,memory,0.5077849878934624,20.85790476190476,3.9898694720436394,qwen3_4b
ok,gemm,gate_up_proj,eager,bf16,4,19456,2560,1,vllm_row_parallel_linear,gemm__gate_up_proj_tp1_m4_eager__215ea7136ab1,136.73599809408188,136.19199395179749,141.5744036436081,98.99885714285715,1.381187642366107,memory,2.4119786924939466,98.99885714285715,3.992940114107458,qwen3_4b
ok,gemm,down_proj,eager,bf16,4,2560,9728,1,vllm_row_parallel_linear,gemm__down_proj_tp1_m4_eager__bb3eb685a44d,83.99999886751175,80.89599758386612,87.65439987182617,49.509587301587295,1.696641063796924,memory,1.2059893462469733,49.5095873015873,3.9921208141825346,qwen3_4b
ok,gemm,qkv_proj,eager,bf16,16,6144,2560,1,vllm_row_parallel_linear,gemm__qkv_proj_tp1_m16_eager__baa70356b0a8,65.0239996612072,61.33759878575802,66.96960031986237,31.483936507936505,2.065307165284617,memory,3.0467099273607747,31.483936507936512,15.859576664945793,qwen3_4b
ok,gemm,o_proj,eager,bf16,16,2560,4096,1,vllm_row_parallel_linear,gemm__o_proj_tp1_m16_eager__f508ced95de6,61.423998326063156,58.35519842803478,65.94559997320175,21.016380952380953,2.922672484155956,memory,2.0311399515738495,21.016380952380953,15.839133797370456,qwen3_4b
ok,gemm,gate_up_proj,eager,bf16,16,19456,2560,1,vllm_row_parallel_linear,gemm__gate_up_proj_tp1_m16_eager__1e27829a8f11,139.26400244235992,138.2399946451187,141.61280244588852,99.52304761904762,1.3993140862750904,memory,9.647914769975786,99.52304761904762,15.887636779356525,qwen3_4b
ok,gemm,down_proj,eager,bf16,16,2560,9728,1,vllm_row_parallel_linear,gemm__down_proj_tp1_m16_eager__a67c8910ae46,82.91199803352356,80.89599758386612,84.33279916644096,49.80215873015873,1.6648273919763739,memory,4.823957384987893,49.80215873015873,15.87467362924282,qwen3_4b
ok,gemm,qkv_proj,eager,bf16,32,6144,2560,1,vllm_row_parallel_linear,gemm__qkv_proj_tp1_m32_eager__f564e35de4c3,59.408001601696014,58.36800113320351,62.675198912620544,31.760253968253966,1.8705140601544754,memory,6.0934198547215495,31.760253968253966,31.443193449334697,qwen3_4b
ok,gemm,o_proj,eager,bf16,32,2560,4096,1,vllm_row_parallel_linear,gemm__o_proj_tp1_m32_eager__46d343ba43ab,48.208000138401985,47.00160101056099,51.79839953780174,21.227682539682537,2.270996848020648,memory,4.062279903147699,21.22768253968254,31.362940275650843,qwen3_4b
ok,gemm,gate_up_proj,eager,bf16,32,19456,2560,1,vllm_row_parallel_linear,gemm__gate_up_proj_tp1_m32_eager__14cd5db30b64,147.40800112485886,145.3056037425995,151.6544058918953,100.22196825396826,1.4708152682784923,memory,19.295829539951573,100.22196825396826,31.55368147907882,qwen3_4b
ok,gemm,down_proj,eager,bf16,32,2560,9728,1,vllm_row_parallel_linear,gemm__down_proj_tp1_m32_eager__ea1993263a26,71.16800174117088,68.72320175170898,72.99520298838615,50.19225396825397,1.4179080657781145,memory,9.647914769975786,50.19225396825397,31.502590673575128,qwen3_4b
ok,gemm,qkv_proj,eager,bf16,128,6144,2560,1,vllm_row_parallel_linear,gemm__qkv_proj_tp1_m128_eager__5784803f43ad,83.96799862384796,81.61279782652855,86.32319942116737,33.41815873015873,2.5126458732171186,memory,24.373679418886198,33.41815873015873,119.53307392996109,qwen3_4b
ok,gemm,o_proj,eager,bf16,128,2560,4096,1,vllm_row_parallel_linear,gemm__o_proj_tp1_m128_eager__5272f51efaab,91.64800122380257,89.01440054178238,141.9263944029808,22.495492063492065,4.074060748043743,memory,16.249119612590796,22.495492063492065,118.38150289017341,qwen3_4b
ok,gemm,gate_up_proj,eager,bf16,128,19456,2560,1,vllm_row_parallel_linear,gemm__gate_up_proj_tp1_m128_eager__3434923ded37,152.0640030503273,149.50400590896606,160.05119532346725,104.41549206349207,1.4563356456517156,memory,77.18331815980629,104.41549206349207,121.14570361145704,qwen3_4b
ok,gemm,down_proj,eager,bf16,128,2560,9728,1,vllm_row_parallel_linear,gemm__down_proj_tp1_m128_eager__4a4911874445,87.0399996638298,85.91359928250313,89.39520046114922,52.532825396825395,1.6568688054819474,memory,38.591659079903145,52.532825396825395,120.39603960396039,qwen3_4b
ok,gemm,qkv_proj,eager,bf16,512,6144,2560,1,vllm_row_parallel_linear,gemm__qkv_proj_tp1_m512_eager__60c943c9e2c7,145.456001162529,143.25760304927826,151.49440616369247,97.49471767554479,1.4919372518888234,compute,97.49471767554479,40.04977777777778,398.961038961039,qwen3_4b
ok,gemm,o_proj,eager,bf16,512,2560,4096,1,vllm_row_parallel_linear,gemm__o_proj_tp1_m512_eager__d467f415b02a,126.97599828243256,125.95200538635254,131.37919902801514,64.99647845036318,1.9535827372463292,compute,64.99647845036318,27.56673015873016,386.41509433962267,qwen3_4b
ok,gemm,gate_up_proj,eager,bf16,512,19456,2560,1,vllm_row_parallel_linear,gemm__gate_up_proj_tp1_m512_eager__ce7c9a8b0ef4,373.24801087379456,371.71199917793274,377.13920772075653,308.73327263922516,1.2089659390549687,compute,308.73327263922516,121.18958730158731,417.51072961373393,qwen3_4b
ok,gemm,down_proj,eager,bf16,512,2560,9728,1,vllm_row_parallel_linear,gemm__down_proj_tp1_m512_eager__0b36355f41ba,211.93600445985794,210.84159761667252,214.6176040172577,154.36663631961258,1.3729391888869646,compute,154.36663631961258,61.895111111111106,408.73949579831935,qwen3_4b
ok,gemm,qkv_proj,eager,bf16,2048,6144,2560,1,vllm_row_parallel_linear,gemm__qkv_proj_tp1_m2048_eager__ff5a7737ece0,451.07200741767883,441.3439929485321,454.0415972471237,389.97887070217917,1.156657555845264,compute,389.97887070217917,66.57625396825398,960.0,qwen3_4b
ok,gemm,o_proj,eager,bf16,2048,2560,4096,1,vllm_row_parallel_linear,gemm__o_proj_tp1_m2048_eager__d5ea4bd89e5a,333.8240087032318,331.67359232902527,340.17279744148254,259.98591380145274,1.2840080595988292,compute,259.98591380145274,47.85168253968254,890.4347826086956,qwen3_4b
ok,gemm,gate_up_proj,eager,bf16,2048,19456,2560,1,vllm_row_parallel_linear,gemm__gate_up_proj_tp1_m2048_eager__37351916f635,1317.3760175704956,1315.8400058746338,1321.3696360588074,1234.9330905569007,1.066759023338193,compute,1234.9330905569007,188.28596825396824,1074.9171270718232,qwen3_4b
ok,gemm,down_proj,eager,bf16,2048,2560,9728,1,vllm_row_parallel_linear,gemm__down_proj_tp1_m2048_eager__ad36c17032aa,676.8640279769897,675.6352186203003,682.1888089179993,617.4665452784503,1.0961954670301268,compute,617.4665452784503,99.34425396825397,1018.6387434554974,qwen3_4b
ok,gemm,qkv_proj,eager,bf16,4096,6144,2560,1,vllm_row_parallel_linear,gemm__qkv_proj_tp1_m4096_eager__0ded3b2678d2,845.8240032196045,844.7967946529388,859.443187713623,779.9577414043583,1.0844485006285727,compute,779.9577414043583,101.94488888888888,1253.8775510204082,qwen3_4b
ok,gemm,o_proj,eager,bf16,4096,2560,4096,1,vllm_row_parallel_linear,gemm__o_proj_tp1_m4096_eager__ba5ef74088fa,568.8639879226685,567.296028137207,571.1295783519745,519.9718276029055,1.0940284794758173,compute,519.9718276029055,74.89828571428572,1137.7777777777778,qwen3_4b
ok,gemm,gate_up_proj,eager,bf16,4096,19456,2560,1,vllm_row_parallel_linear,gemm__gate_up_proj_tp1_m4096_eager__d2aaa9b468d0,2597.8879928588867,2594.611167907715,2603.6224365234375,2469.8661811138013,1.0518335012333961,compute,2469.8661811138013,277.74780952380956,1457.378277153558,qwen3_4b
ok,gemm,down_proj,eager,bf16,4096,2560,9728,1,vllm_row_parallel_linear,gemm__down_proj_tp1_m4096_eager__ba7c80d9d55f,1317.8880214691162,1316.5728092193604,1329.3567895889282,1234.9330905569007,1.0671736238558531,compute,1234.9330905569007,149.27644444444442,1355.8188153310105,qwen3_4b
ok,gemm,qkv_proj,eager,bf16,8192,6144,2560,1,vllm_row_parallel_linear,gemm__qkv_proj_tp1_m8192_eager__517b5ab8b17e,1618.880033493042,1491.7632341384888,1668.403148651123,1559.9154828087167,1.037799836807925,compute,1559.9154828087167,172.68215873015873,1480.4819277108434,qwen3_4b
ok,gemm,o_proj,eager,bf16,8192,2560,4096,1,vllm_row_parallel_linear,gemm__o_proj_tp1_m8192_eager__f9f780765ae3,1011.7119550704956,1009.6032381057739,1015.9103751182556,1039.943655205811,0.9728526637053927,compute,1039.943655205811,128.99149206349207,1321.2903225806451,qwen3_4b
ok,gemm,gate_up_proj,eager,bf16,8192,19456,2560,1,vllm_row_parallel_linear,gemm__gate_up_proj_tp1_m8192_eager__d6a17b970cd6,4614.144086837769,4609.945440292358,4622.646331787109,4939.732362227603,0.9340878712621167,compute,4939.732362227603,456.67149206349205,1772.756264236902,qwen3_4b
ok,gemm,down_proj,eager,bf16,8192,2560,9728,1,vllm_row_parallel_linear,gemm__down_proj_tp1_m8192_eager__05ede2cc5993,2336.7679119110107,2334.617495536804,2351.2128114700317,2469.8661811138013,0.9461111414778071,compute,2469.8661811138013,249.1408253968254,1624.7181628392484,qwen3_4b
ok,gemm,qkv_proj,cudagraph,bf16,1,6144,2560,1,vllm_row_parallel_linear,gemm__qkv_proj_tp1_m1_cudagraph__4c4b6d93cad3,18.943999893963337,18.329600617289543,23.96159954369068,31.224888888888884,0.6066955101545422,memory,0.19041937046004842,31.22488888888889,0.9994469206493802,qwen3_4b
ok,gemm,o_proj,cudagraph,bf16,1,2560,4096,1,vllm_row_parallel_linear,gemm__o_proj_tp1_m1_cudagraph__5f4609d78c43,15.359999611973763,14.479999616742134,18.111999332904816,20.81828571428571,0.7378128930872334,memory,0.1269462469733656,20.818285714285715,0.9993656370467965,qwen3_4b
ok,gemm,gate_up_proj,cudagraph,bf16,1,19456,2560,1,vllm_row_parallel_linear,gemm__gate_up_proj_tp1_m1_cudagraph__92719ff9eaca,110.59200018644333,110.48960015177727,112.94720098376274,98.86780952380953,1.1185845091451163,memory,0.6029946731234866,98.86780952380951,0.9995581722717137,qwen3_4b
ok,gemm,down_proj,cudagraph,bf16,1,2560,9728,1,vllm_row_parallel_linear,gemm__down_proj_tp1_m1_cudagraph__0bf50ba06c4d,21.503999829292297,21.401599794626236,24.16640054434538,49.43644444444444,0.43498273532713316,memory,0.3014973365617433,49.43644444444444,0.9995068222916325,qwen3_4b
ok,gemm,qkv_proj,cudagraph,bf16,4,6144,2560,1,vllm_row_parallel_linear,gemm__qkv_proj_tp1_m4_cudagraph__cc260c76e52e,17.40800030529499,17.30560027062893,19.046400673687458,31.276698412698412,0.5565804956646991,memory,0.7616774818401937,31.276698412698412,3.9911653891126413,qwen3_4b
ok,gemm,o_proj,cudagraph,bf16,4,2560,4096,1,vllm_row_parallel_linear,gemm__o_proj_tp1_m4_cudagraph__dd4a4a70073e,40.991999208927155,39.99359905719757,52.12159864604473,20.85790476190476,1.965298033376567,memory,0.5077849878934624,20.85790476190476,3.9898694720436394,qwen3_4b
ok,gemm,gate_up_proj,cudagraph,bf16,4,19456,2560,1,vllm_row_parallel_linear,gemm__gate_up_proj_tp1_m4_cudagraph__5e29becd9ab5,112.64000087976456,111.70240119099617,114.07360136508942,98.99885714285715,1.137790921335819,memory,2.4119786924939466,98.99885714285715,3.992940114107458,qwen3_4b
ok,gemm,down_proj,cudagraph,bf16,4,2560,9728,1,vllm_row_parallel_linear,gemm__down_proj_tp1_m4_cudagraph__ee1621ad7d47,43.007999658584595,41.98399931192398,44.53440010547638,49.509587301587295,0.8686802294796293,memory,1.2059893462469733,49.5095873015873,3.9921208141825346,qwen3_4b
ok,gemm,qkv_proj,cudagraph,bf16,16,6144,2560,1,vllm_row_parallel_linear,gemm__qkv_proj_tp1_m16_cudagraph__cd1defcf32d8,21.503999829292297,20.479999482631683,24.627199210226536,31.483936507936505,0.6830149661835185,memory,3.0467099273607747,31.483936507936512,15.859576664945793,qwen3_4b
ok,gemm,o_proj,cudagraph,bf16,16,2560,4096,1,vllm_row_parallel_linear,gemm__o_proj_tp1_m16_cudagraph__2d2d6565e770,24.57600086927414,24.57600086927414,28.262400068342686,21.016380952380953,1.1693735912457333,memory,2.0311399515738495,21.016380952380953,15.839133797370456,qwen3_4b
ok,gemm,gate_up_proj,cudagraph,bf16,16,19456,2560,1,vllm_row_parallel_linear,gemm__gate_up_proj_tp1_m16_cudagraph__1e8de326d5d7,114.68800157308578,114.55680131912231,115.91680198907852,99.52304761904762,1.152376301940494,memory,9.647914769975786,99.52304761904762,15.887636779356525,qwen3_4b
ok,gemm,down_proj,cudagraph,bf16,16,2560,9728,1,vllm_row_parallel_linear,gemm__down_proj_tp1_m16_cudagraph__809196c6a073,48.128001391887665,47.10400104522705,49.76640157401562,49.80215873015873,0.9663838399587839,memory,4.823957384987893,49.80215873015873,15.87467362924282,qwen3_4b
ok,gemm,qkv_proj,cudagraph,bf16,32,6144,2560,1,vllm_row_parallel_linear,gemm__qkv_proj_tp1_m32_cudagraph__7fe6ada1ed46,22.52800017595291,22.42879942059517,33.372800797224045,31.760253968253966,0.7093142327662375,memory,6.0934198547215495,31.760253968253966,31.443193449334697,qwen3_4b
ok,gemm,o_proj,cudagraph,bf16,32,2560,4096,1,vllm_row_parallel_linear,gemm__o_proj_tp1_m32_cudagraph__1d3833f1eac6,17.40800030529499,16.383999958634377,19.046400673687458,21.227682539682537,0.8200612701246535,memory,4.062279903147699,21.22768253968254,31.362940275650843,qwen3_4b
ok,gemm,gate_up_proj,cudagraph,bf16,32,19456,2560,1,vllm_row_parallel_linear,gemm__gate_up_proj_tp1_m32_cudagraph__d1e02e2f6e46,118.78400295972824,116.73600226640701,120.42240351438522,100.22196825396826,1.1852092413384132,memory,19.295829539951573,100.22196825396826,31.55368147907882,qwen3_4b
ok,gemm,down_proj,cudagraph,bf16,32,2560,9728,1,vllm_row_parallel_linear,gemm__down_proj_tp1_m32_cudagraph__967f81a54616,32.76799991726875,32.70399942994118,35.32800003886223,50.19225396825397,0.6528497392843553,memory,9.647914769975786,50.19225396825397,31.502590673575128,qwen3_4b
ok,gemm,qkv_proj,cudagraph,bf16,128,6144,2560,1,vllm_row_parallel_linear,gemm__qkv_proj_tp1_m128_cudagraph__903dc7546ea5,42.447999119758606,41.88159927725792,46.592000499367714,33.41815873015873,1.270207597687025,memory,24.373679418886198,33.41815873015873,119.53307392996109,qwen3_4b
ok,gemm,o_proj,cudagraph,bf16,128,2560,4096,1,vllm_row_parallel_linear,gemm__o_proj_tp1_m128_cudagraph__55ccc516c189,28.12799997627735,27.648000046610832,30.412800796329975,22.495492063492065,1.250383850101518,memory,16.249119612590796,22.495492063492065,118.38150289017341,qwen3_4b
ok,gemm,gate_up_proj,cudagraph,bf16,128,19456,2560,1,vllm_row_parallel_linear,gemm__gate_up_proj_tp1_m128_cudagraph__3c73c73b572a,133.12000036239624,130.44159933924675,134.4511941075325,104.41549206349207,1.2749066037197794,memory,77.18331815980629,104.41549206349207,121.14570361145704,qwen3_4b
ok,gemm,down_proj,cudagraph,bf16,128,2560,9728,1,vllm_row_parallel_linear,gemm__down_proj_tp1_m128_cudagraph__9a70fbdda77b,48.59200119972229,48.11520129442215,49.76640157401562,52.532825396825395,0.92498358564698,memory,38.591659079903145,52.532825396825395,120.39603960396039,qwen3_4b
ok,gemm,qkv_proj,cudagraph,bf16,512,6144,2560,1,vllm_row_parallel_linear,gemm__qkv_proj_tp1_m512_cudagraph__13739434b1f2,100.3200002014637,99.32799637317657,101.87839716672897,97.49471767554479,1.028978826681885,compute,97.49471767554479,40.04977777777778,398.961038961039,qwen3_4b
ok,gemm,o_proj,cudagraph,bf16,512,2560,4096,1,vllm_row_parallel_linear,gemm__o_proj_tp1_m512_cudagraph__c0fbf8e02de3,85.48799902200699,84.98239889740944,87.83039972186089,64.99647845036318,1.3152712433073257,compute,64.99647845036318,27.56673015873016,386.41509433962267,qwen3_4b
ok,gemm,gate_up_proj,cudagraph,bf16,512,19456,2560,1,vllm_row_parallel_linear,gemm__gate_up_proj_tp1_m512_cudagraph__d6c9e413a759,315.39198756217957,315.32480120658875,317.8879886865616,308.73327263922516,1.021567856506142,compute,308.73327263922516,121.18958730158731,417.51072961373393,qwen3_4b
ok,gemm,down_proj,cudagraph,bf16,512,2560,9728,1,vllm_row_parallel_linear,gemm__down_proj_tp1_m512_cudagraph__01148fd6c17c,160.76800227165222,160.63679456710815,163.53280246257782,154.36663631961258,1.0414685848228613,compute,154.36663631961258,61.895111111111106,408.73949579831935,qwen3_4b
ok,gemm,qkv_proj,cudagraph,bf16,2048,6144,2560,1,vllm_row_parallel_linear,gemm__qkv_proj_tp1_m2048_cudagraph__ee96962343e5,377.3439973592758,376.74560844898224,380.3743928670883,389.97887070217917,0.9676011335687148,compute,389.97887070217917,66.57625396825398,960.0,qwen3_4b
ok,gemm,o_proj,cudagraph,bf16,2048,2560,4096,1,vllm_row_parallel_linear,gemm__o_proj_tp1_m2048_cudagraph__9b9c586174e0,253.50399315357208,251.90401077270508,255.59040307998657,259.98591380145274,0.9750681852216394,compute,259.98591380145274,47.85168253968254,890.4347826086956,qwen3_4b
ok,gemm,gate_up_proj,cudagraph,bf16,2048,19456,2560,1,vllm_row_parallel_linear,gemm__gate_up_proj_tp1_m2048_cudagraph__62253efdfdef,1163.2640361785889,1162.0352268218994,1164.896035194397,1234.9330905569007,0.9419652328321754,compute,1234.9330905569007,188.28596825396824,1074.9171270718232,qwen3_4b
ok,gemm,down_proj,cudagraph,bf16,2048,2560,9728,1,vllm_row_parallel_linear,gemm__down_proj_tp1_m2048_cudagraph__a049585786d9,587.2319936752319,585.7567965984344,590.3360188007355,617.4665452784503,0.9510345105586507,compute,617.4665452784503,99.34425396825397,1018.6387434554974,qwen3_4b
ok,gemm,qkv_proj,cudagraph,bf16,4096,6144,2560,1,vllm_row_parallel_linear,gemm__qkv_proj_tp1_m4096_cudagraph__7b19ec961df5,738.783985376358,738.0863904953003,740.5567765235901,779.9577414043583,0.9472102732721588,compute,779.9577414043583,101.94488888888888,1253.8775510204082,qwen3_4b
ok,gemm,o_proj,cudagraph,bf16,4096,2560,4096,1,vllm_row_parallel_linear,gemm__o_proj_tp1_m4096_cudagraph__31926eb2dd53,486.4000082015991,485.3760004043579,487.9423886537552,519.9718276029055,0.9354353108781411,compute,519.9718276029055,74.89828571428572,1137.7777777777778,qwen3_4b
ok,gemm,gate_up_proj,cudagraph,bf16,4096,19456,2560,1,vllm_row_parallel_linear,gemm__gate_up_proj_tp1_m4096_cudagraph__58196cc78b52,2311.1839294433594,2310.0415468215942,2314.0223503112793,2469.8661811138013,0.9357526926422859,compute,2469.8661811138013,277.74780952380956,1457.378277153558,qwen3_4b
ok,gemm,down_proj,cudagraph,bf16,4096,2560,9728,1,vllm_row_parallel_linear,gemm__down_proj_tp1_m4096_cudagraph__45337aad02d0,1159.168004989624,1157.9520344734192,1161.728024482727,1234.9330905569007,0.9386484286908938,compute,1234.9330905569007,149.27644444444442,1355.8188153310105,qwen3_4b
ok,gemm,qkv_proj,cudagraph,bf16,8192,6144,2560,1,vllm_row_parallel_linear,gemm__qkv_proj_tp1_m8192_cudagraph__fc07ea47d1be,1467.3919677734375,1466.2655591964722,1469.1327810287476,1559.9154828087167,0.9406868410148188,compute,1559.9154828087167,172.68215873015873,1480.4819277108434,qwen3_4b
ok,gemm,o_proj,cudagraph,bf16,8192,2560,4096,1,vllm_row_parallel_linear,gemm__o_proj_tp1_m8192_cudagraph__7128426fa5e0,982.0640087127686,980.9759855270386,984.9119901657104,1039.943655205811,0.9443434784150996,compute,1039.943655205811,128.99149206349207,1321.2903225806451,qwen3_4b
ok,gemm,gate_up_proj,cudagraph,bf16,8192,19456,2560,1,vllm_row_parallel_linear,gemm__gate_up_proj_tp1_m8192_cudagraph__01635a93a62f,4580.351829528809,4577.295970916748,4585.1646900177,4939.732362227603,0.9272469627207234,compute,4939.732362227603,456.67149206349205,1772.756264236902,qwen3_4b
